day,x,y,temperature,humidity,co2,solar_radiation
1,4,14,1.196269686660108,0.6285888710592114,0.03656699301069756,117.391407256615
1,4,15,2.618786228206999,0.7571096504332198,0.030006747916446842,129.44774654846256
1,4,16,3.8981314102489395,0.6898760754936415,0.031390153740889784,194.27016391941154
1,4,17,3.4247295636501085,0.6264236558442844,0.032540579508340245,162.8831809874605
1,4,18,0.7747837657210616,0.7171109751559368,0.03930949739976663,121.20487845658295
1,4,19,2.5479931769650705,0.783828442868702,0.032186565916993294,165.85154657659655
1,4,20,4.773826796810727,0.6831395190648757,0.03020597108218008,122.45809104270464
1,5,1,0.8158941878814324,0.7130505181011664,0.031696407056052166,137.14066160930054
1,5,2,1.2583859504577721,0.7600380526129001,0.038852373228013076,130.12208342250335
1,5,3,3.1484255557321275,0.7925046414483737,0.03042893654152158,149.56249133539407
1,5,4,1.547108697898394,0.696707524725047,0.035485200476197146,197.39238793438253
1,5,5,2.065029713100693,0.7775906307764235,0.038285676547183914,175.71628856575603
1,5,6,0.6467735213829046,0.7896333591891951,0.03275533036562789,188.4792976298433
1,5,7,0.8478631012608118,0.6048291927131185,0.03369898012687099,173.36712919999206
1,5,8,4.780546784052247,0.7699984973035271,0.036744359916765626,178.5368628370462
1,5,9,0.31707268949467404,0.6785108058605435,0.03971780755295403,139.82918910113068
1,5,10,3.8831461465143042,0.655071609708178,0.03504462200305638,164.22373541350208
1,5,11,2.509549567615945,0.7202465487455812,0.0358291693878454,122.76225670255631
1,5,12,4.361520327082595,0.7515915099752766,0.03159210893475079,153.76170157551655
1,5,13,0.5960565878392488,0.7497218375899374,0.03354534839510332,166.83995237991888
1,5,14,3.036065888199814,0.6055923575826518,0.03197846261867865,161.46826182314862
1,5,15,0.8000852240338985,0.6541032769215102,0.03700782101333873,189.1206907158608
1,5,16,2.702379938667614,0.7749260516547011,0.0306784680091424,184.11609008370897
1,5,17,3.9034604211101853,0.6945813833899186,0.039709671571522734,195.71322565012161
1,5,18,4.458827671838067,0.6794007783422056,0.03727257940048759,182.94619883608524
1,5,19,0.9113351338593784,0.7469557517536904,0.038264308682183765,158.9672082332113
1,5,20,3.1162498618987544,0.7411693436845592,0.03480680824639253,108.36468126709613
1,6,1,3.633702015072186,0.6897116352320043,0.039912604492000556,150.84104223427943
1,6,2,0.6249860338779945,0.7980677974022451,0.03181290660257116,174.83960113369855
1,6,3,0.5923479131372883,0.7255214828273695,0.0321373541610718,187.88872591384836
1,6,4,2.1121170325196124,0.774702859161066,0.03531867652819743,105.41844863959075
1,6,5,3.926994468072493,0.6921723923710262,0.0322052347961668,136.30119578512713
1,6,6,2.3500392132913293,0.7546082771606138,0.03717684412040612,149.770650048005
1,6,7,4.623916476860149,0.6728397252529177,0.035077204182476236,108.1243141942261
1,6,8,0.27606965614623225,0.7781387306939465,0.03786850458579839,123.79984078614129
1,6,9,4.186785443136951,0.7873266735298557,0.030721331268286668,176.77335714495442
1,6,10,4.417826080610137,0.6160341449195644,0.03962038821897363,152.5128888642477
1,6,11,0.609860243784075,0.7346625482083935,0.03729972067902911,126.26540093150923
1,6,12,0.4927591660052655,0.7394200355257057,0.036653729722966405,154.13955737960018
1,6,13,2.775208824063964,0.7875808030891591,0.03710393357333713,179.64438261606665
1,6,14,2.48774376476764,0.6361158677964235,0.032490671380828826,132.08794041711153
1,6,15,3.989049106287199,0.6831597498194666,0.03019924646909684,117.02735796800454
1,6,16,2.0940250718839644,0.7406205698173717,0.032178524941799944,146.74947780126615
1,6,17,2.964796828221308,0.7208515958936845,0.03241620385520482,173.58497260902703
1,6,18,1.7924298080695666,0.6225605355563347,0.033304986804689185,149.31964341135506
1,6,19,0.7825333263137174,0.7810884042227364,0.0367782122038756,144.579449344652
1,6,20,2.4473767808892024,0.7939667987775776,0.035890606964060594,116.05044081705564
1,7,1,3.5114770599308214,0.795072319225385,0.03312001810654765,118.98257892070527
1,7,2,1.8298216952410218,0.7963155562196178,0.0340289357255258,169.04527149895966
1,7,3,4.821932806736506,0.687072275683725,0.036625882785860195,175.26275353598243
1,7,4,2.3648621067371844,0.6058962898653153,0.03136574125567977,124.32267120169416
1,7,5,2.8602746212715733,0.7589927238685312,0.03247758823292801,122.31504732161827
1,7,6,4.113632299813915,0.764962789549763,0.03434676236078449,112.83723678108441
1,7,7,3.3755421374264505,0.7935466285700322,0.03617748521448924,112.14864705957241
1,7,8,1.9407671541659615,0.7729345306272974,0.03971392259091591,187.87072288975065
1,7,9,0.3882575668977334,0.6173489034490631,0.035702176524429266,146.72756759837995
1,7,10,2.2216497382013722,0.7869883970572475,0.030031995016373943,166.36090567836334
1,7,11,2.6995058342623928,0.630070422327997,0.037434201359485206,173.57896797100148
1,7,12,1.8591361179826726,0.7399055843485565,0.03177734857568646,130.99760116150026
1,7,13,2.3041650508081473,0.7341409400900586,0.039861865619691995,109.95346962522311
1,7,14,0.12588904876061957,0.6726231053175852,0.03643462201500597,195.48566646435978
1,7,15,4.025568747350176,0.7560689007701161,0.034213291772307114,189.90646222211709
1,7,16,1.52768082949565,0.7421797970142111,0.032479862093919,179.3163254752866
1,7,17,2.532341486520738,0.7223122026889104,0.03491018703028746,110.97682893490185
1,7,18,2.288103269330412,0.6675036960400961,0.03520142488698663,148.67003301106428
1,7,19,4.179143424480846,0.7257352807246221,0.03652160381262098,136.7553486158191
1,7,20,4.380889517387911,0.7953936720796451,0.03582723150294328,144.47520967346392
1,8,1,4.40820254856474,0.7135762617298994,0.03980508082628004,185.1012407238715
1,8,2,3.1832862704184324,0.7856841967688588,0.032117089435973606,155.6515961793
1,8,3,2.5131281596544586,0.6881924317389305,0.03567319468103311,157.0290955526201
1,8,4,1.0282261204425835,0.738541609650432,0.033702891866573534,191.09439611824314
1,8,5,2.756437340971025,0.7983863575964799,0.03979020462445422,141.40113227944184
1,8,6,1.1496163012829501,0.7379207213051662,0.031734376113766054,145.64473379287458
1,8,7,0.6219317522026069,0.7774934696478637,0.030813305576660704,198.4567366167002
1,8,8,1.9749923356180443,0.6089600043481537,0.03637542968694154,140.2068345227051
1,8,9,4.308498059794091,0.783618023180785,0.03275663079175602,114.99074223866698
1,8,10,1.1771094899808805,0.7143725197432179,0.03128744089486777,131.03386258064378
1,8,11,1.338910465455207,0.7874723799981443,0.032315438910476016,160.0587395544495
1,8,12,4.465684731836924,0.6483787171138875,0.03845661463022908,143.73396835994072
1,8,13,0.9567229717953796,0.7644815724312659,0.039093424825687166,131.3668636663846
1,8,14,4.953709717275668,0.7203162420577989,0.036196366995861845,116.63181570937196
1,8,15,3.0750623232884204,0.7077371463146693,0.0350765329147856,103.64000340326803
1,8,16,2.0298750480592185,0.7519355774988494,0.038051640371604724,135.61860081462493
1,8,17,0.5869653866859093,0.6381060669614141,0.035089268670471914,155.24873229966846
1,8,18,3.816128569025505,0.6724698329296661,0.031433850477595345,116.7921784373256
1,8,19,4.210482997191167,0.758908519980542,0.03157016116499762,112.19461019485104
1,8,20,2.2688251243479667,0.7771610052776672,0.03360105337307731,166.71052734993992
1,9,1,4.348030016882764,0.7421960990089407,0.031240916074382705,172.0007850980822
1,9,2,3.5399860162095367,0.652356338498024,0.031034716469761112,157.32351557793282
1,9,3,1.743553099940065,0.6089316597252021,0.03660970920769209,116.65667095577282
1,9,4,3.3861191622906626,0.718217903597161,0.03215530593524431,181.53064294078254
1,9,5,1.3356751261709547,0.6462827685294701,0.03703357535824671,120.72815996127395
1,9,6,0.606734463529402,0.7571752569353933,0.03503375815504912,142.63707231605773
1,9,7,2.0794594784129536,0.7094737425813916,0.03962094616809484,182.4932781512549
1,9,8,4.569851435005064,0.688789439711067,0.03117770079347109,178.301516659321
1,9,9,4.149246411294012,0.6774221250843789,0.037972634859475905,179.87231990597522
1,9,10,3.0349187771198953,0.6838840798847451,0.03730607055906891,148.66394866895163
1,9,11,0.8670839093592719,0.6264179162214075,0.0316386287385131,121.23027324719342
1,9,12,1.4110199467975009,0.6395682009671088,0.032431432308474374,193.65179395948837
1,9,13,3.291904915287325,0.7071256800076062,0.03980385753857536,137.27704822921817
1,9,14,1.2532082322842424,0.7989549998116103,0.03452829332405,116.52200034179944
1,9,15,0.6986949792974534,0.7154584086640595,0.03506883929759416,199.6457561440467
1,9,16,1.3036749561598522,0.6515280896288255,0.037156339435345284,175.64487481005608
1,9,17,2.44234257505303,0.6259136071101106,0.039809641742716305,109.95015930449671
1,9,18,3.587291395089534,0.6339704688187908,0.031257030558875756,171.5593557749972
1,9,19,1.4624151374832983,0.6087956251101271,0.03822486299434996,139.9705339884286
1,9,20,3.423964435782123,0.6104019049442417,0.037651552055688216,196.60650123045423
1,10,1,4.924626041727561,0.6219319271642314,0.03612718772202859,177.09249206409277
1,10,2,2.5061364108197375,0.6572182374190196,0.0330036506406177,141.53658787101415
1,10,3,0.014168116446869328,0.7630862215642242,0.03336852362466993,132.9618365048294
1,10,4,3.655718050378698,0.7286145073235409,0.030002746734907493,115.12149698648373
1,10,5,4.2562653769948895,0.7876264664509312,0.039854773958824474,157.2374569524501
1,10,6,2.943964415732785,0.7608732652650525,0.034807171990697605,126.30560772989608
1,10,7,1.709518833115411,0.6401698580477445,0.03397689404353945,159.80638443364055
1,10,8,3.1547443015472165,0.654522862369729,0.03805740708413732,101.70602034974162
1,10,9,0.38638540073778704,0.682969773882508,0.03297076411610399,129.298723477363
1,10,10,1.8384286354334938,0.7755074962351212,0.03244142021717218,123.3608963869246
1,10,11,3.290509844467475,0.6845968618788962,0.03861916300988616,167.83785135150146
1,10,12,1.8609363956400697,0.6780527538472343,0.03969577042260029,130.3932293122506
1,10,13,4.1228345640061095,0.790588824852752,0.03730989118069911,109.05681528911082
1,10,14,2.674424141179659,0.6276444855016826,0.03471847825773169,149.04215109080326
1,10,15,4.629344470031292,0.7647157656982385,0.03623757946168919,121.79614665994944
1,10,16,3.309906245021253,0.6790552505372718,0.03887149020620251,123.25181632842606
1,10,17,1.4082614395968929,0.6657651278614648,0.03195870864085038,109.46283964021357
1,10,18,2.5210000241381127,0.6151877215316629,0.03542697275237878,142.06886838527046
1,10,19,2.2152223192260676,0.7348885699616261,0.033551456318895695,198.267782210921
1,10,20,4.387070134566166,0.7840852073528192,0.03225058125125369,158.86635659940674
1,11,1,1.5100785382267383,0.7498307462295818,0.03137159595489174,168.34744434039698
1,11,2,0.2536599731266148,0.7637727288426011,0.039217153761914786,102.22078405103191
1,11,3,3.3280968249633034,0.758348219879863,0.031108847638236015,172.89346589538457
1,11,4,2.851235651803699,0.6186620375362265,0.0362664831702434,146.2919998791794
1,11,5,4.05863782840637,0.6171664866183512,0.03200515227314334,129.59090006996587
1,11,6,2.4029155616145026,0.6467378635778744,0.03999516405058759,198.53732678616868
1,11,7,2.2941541632936078,0.6961400377376127,0.03968724442348179,121.46091641427799
1,11,8,3.271951455345759,0.7506259774552415,0.03448131288865455,113.54603994521372
1,11,9,1.4670889692795186,0.7251256817561637,0.03548685034624169,172.86682965439104
1,11,10,0.32293766660080714,0.7543976176943021,0.03568429403622006,127.96987713217429
1,11,11,3.918218387347207,0.7388751617432807,0.032557250308154644,129.0023179646039
1,11,12,3.174061336050305,0.6699771010396631,0.03514668179092115,124.00566065660125
1,11,13,3.8833143894033793,0.606977730662638,0.03153591146106245,177.01889713646824
1,11,14,3.2991395194582513,0.7736628467516866,0.03378106265590327,163.9275182843374
1,11,15,1.9481215007227064,0.7494820300166619,0.0300303078421185,185.3874428817567
1,11,16,4.60446922637961,0.7902638906405322,0.035471169141072435,124.7907712802067
1,11,17,3.4647241109850286,0.7487883795030783,0.03626027149401936,109.94057232749029
1,11,18,1.9369803295967547,0.6290991576169181,0.033460396651927,110.01798012584993
1,11,19,4.922861223868204,0.7096747934661707,0.0347633312394995,130.74042568870996
1,11,20,2.499962180198337,0.6201672190712403,0.034712606978887624,128.43109728940797
1,12,1,1.0905647775534062,0.6580352486674776,0.03492229176892207,121.24211917392958
1,12,2,1.720449239619461,0.6700336338822225,0.035470648437466376,194.95932791881043
1,12,3,4.031952210759162,0.7652553309369419,0.03523013700644586,143.41983974510921
1,12,4,1.9512069643100827,0.770946715957256,0.0342639732419152,172.47919402088115
1,12,5,3.764776408715203,0.6536217137875383,0.03321971258629841,167.91144871581722
1,12,6,4.460651291752837,0.734685054753043,0.03227408589368834,156.53138108755633
1,12,7,2.580150120261597,0.7030507752098327,0.031046930910420673,116.79100491298917
1,12,8,0.2777544051724046,0.7549031867145259,0.0396725990022779,160.77950920173748
1,12,9,0.9848226515334935,0.7857831824188339,0.030250540586036403,153.30177141043532
1,12,10,4.307571356054749,0.7096101921666367,0.03972117983633654,166.59026166919472
1,12,11,2.249911470801058,0.6193919831375937,0.03301792016215806,150.11973223536512
1,12,12,2.2016633168183524,0.761462680621837,0.03575194281047453,133.95526938827408
1,12,13,2.2807122644402265,0.6448586307328757,0.03723381001986859,131.35583120355676
1,12,14,1.4736844341446975,0.7339595078757072,0.03670133771360928,156.69710302693412
1,12,15,1.4821683186852208,0.6343947928689923,0.03958136793198577,121.78842561160204
1,12,16,2.719220958190549,0.6007976678147476,0.03774096252031603,167.12892405294156
1,12,17,0.430141106777322,0.7389421187158873,0.039770846031605564,111.38660891715202
1,12,18,4.75407272735368,0.7399127786264883,0.03596259414514272,187.56515503864068
1,12,19,2.1120743693062582,0.7688540581816357,0.03181738132964703,164.87201682456543
1,12,20,2.097834141484551,0.6900216473840964,0.03585802480283432,114.30699888260932
1,13,1,0.9983606441435655,0.7138569530793883,0.035267437193609634,167.06809302463967
1,13,2,2.3445735197671946,0.6865375137075698,0.03188768605598713,186.20709492273105
1,13,3,4.152312045366256,0.6213734601389217,0.03783014473862052,139.879072576298
1,13,4,1.0435380337071005,0.7453351183311983,0.03188571702086632,113.30492712635527
1,13,5,4.272553431785139,0.771537776783909,0.03238117983460021,173.22057187018703
1,13,6,2.062681590848686,0.698347278425561,0.03726354884115709,189.35477537329427
1,13,7,3.7028701540489357,0.7973020346397899,0.03097099522883853,155.41092423544774
1,13,8,3.594449560272728,0.6186713610299147,0.038018758232556626,189.38091954665356
1,13,9,4.784587059414556,0.6354438778444504,0.0321905155809284,176.85359992243065
1,13,10,0.8823195324167171,0.7463585237853136,0.03311413390001721,162.05881264863848
1,13,11,2.351052574363353,0.7230161710666001,0.03349511106101133,136.53060494368376
1,13,12,4.927207080571947,0.6669744534004678,0.030640489229993316,148.66402800040794
1,13,13,3.5873388973551146,0.7098624591087073,0.03555580844456268,129.11368946951234
1,13,14,1.0148916099656557,0.6479712538635027,0.03296363350006659,121.44158946195553
1,13,15,4.56711319174821,0.7261407732399482,0.03520734775703742,141.89149778192242
1,13,16,2.9110596989556297,0.7689295492541752,0.033932927388164086,137.39849309249297
1,13,17,1.3341951542563546,0.6300550253338646,0.033352905744077864,157.57586002948747
1,13,18,4.2817874508921445,0.708384001937831,0.03776143862002727,176.90842154967416
1,13,19,4.614709583923949,0.7521286358200389,0.03780260532056674,159.41149258997243
1,13,20,0.047826191429014564,0.725970060204032,0.03983335774506014,135.31977212629545
1,14,1,0.9975406951312055,0.7508347573581988,0.039659811641692924,155.55562783729644
1,14,2,0.9884333110672,0.687374782222988,0.036261173260024114,100.83966530579319
1,14,3,3.336331328334678,0.6756366567735115,0.03965136795953115,136.88448154206492
1,14,4,4.719531338992507,0.7173448010379029,0.03238260701723614,140.71689939171938
1,14,5,0.5137587862636628,0.7288646055808956,0.03936353998054745,177.97331933724527
1,14,6,4.414724478487265,0.791795398691354,0.032171481071813834,121.44843399723146
1,14,7,4.292320698147084,0.7688860151779204,0.03077909102163006,159.13573698558952
1,14,8,0.6140108326815363,0.7808639278029088,0.030279472484791688,186.60240794387806
1,14,9,3.6060139370461357,0.709615601507974,0.03937493217776567,152.79879643775126
1,14,10,3.4081692233046508,0.6926797314404799,0.03282710069818101,104.10934442852715
1,14,11,1.9346665864458386,0.6700878599173198,0.038812496874427345,152.8495726440552
1,14,12,3.3287238129724357,0.689833487598737,0.03551886767605006,162.20316021610475
1,14,13,1.6391285983491692,0.6682863081189605,0.03244759948433534,135.1483348378186
1,14,14,3.944381598927709,0.6752038988083804,0.03890022402522255,139.25363302255417
1,14,15,1.9459071823275815,0.707157330869466,0.03298324806018232,139.03430418956503
1,14,16,4.296302312613026,0.6214488449390161,0.03225600654017538,143.4603121730307
1,14,17,2.724650125833535,0.6369331410832969,0.030763864244392352,126.15581388936432
1,14,18,0.7113155474874899,0.6293026461823092,0.0346374169728137,165.28279694995217
1,14,19,2.5688593971856473,0.6943950546155099,0.033977757812744466,123.76024179030775
1,14,20,0.3834108615815274,0.6324622758200507,0.037449687304406676,170.76447695382953
1,15,1,0.007046818151406065,0.7229998437489554,0.03567557044952203,153.44760384096924
1,15,2,0.5898895773255675,0.751934009813829,0.03407433912473197,107.20748230144694
1,15,3,1.9242026588214807,0.6839456927739578,0.03580426384673283,184.70815918141727
1,15,4,2.042256920683066,0.7573158436220766,0.03046597715338271,143.85433775697905
1,15,5,2.1740852543341798,0.7118482818289811,0.03244370409063597,120.58790188236108
1,15,6,2.447781844477717,0.745970075690506,0.03754812014992059,164.77448555871894
1,15,7,2.210342704836923,0.6124302867382896,0.03959316073466319,111.57268455422515
1,15,8,4.671342809618746,0.6307830373537254,0.039050118568753255,103.93595293885598
1,15,9,2.9731818270900874,0.7381944078949036,0.03665833805620839,173.22526765429956
1,15,10,1.2933352686423532,0.6277440622319707,0.03374207082641752,152.70804160655848
1,15,11,3.4504071071003173,0.7614117706383936,0.03271436974114672,154.99352045337105
1,15,12,2.6649140987554434,0.7069356771035072,0.03824307737384981,118.20811585600768
1,15,13,2.9353803285676894,0.6847002919725204,0.030670555186183102,161.4276061579423
1,15,14,3.1392822826735167,0.7691845345313589,0.030471392032515126,134.60482324208743
1,15,15,4.8348364286995,0.6486898681722126,0.03610226980712543,189.11591660086822
1,15,16,4.214336111749745,0.6985830600722451,0.035094192849225096,155.93422433470434
1,15,17,4.4627006595331595,0.758286584454131,0.03542429634828847,147.4457268815255
1,15,18,3.515665631007793,0.7681765079916181,0.03209066997035627,176.78365813348856
1,15,19,2.270827740151673,0.7075309303039714,0.03609158049678583,135.09919927938694
1,15,20,4.681248878679147,0.7548971060881706,0.036623866451144974,156.5517104670906
1,16,1,2.9158121828171124,0.6909017010516376,0.03722715082685148,160.98209605797797
1,16,2,4.409141748650072,0.6418892166861578,0.03481168422892532,118.00206509681051
1,16,3,4.291633055849472,0.6926966125990349,0.03566577155166874,142.10671146359985
1,16,4,3.1063631965921057,0.6741401889813977,0.03818724924722437,187.32869676745938
1,16,5,0.9212336721422154,0.6682363128722468,0.03964419418416685,117.57101694844972
1,16,6,3.79399481739945,0.7490400287342965,0.03766961459633162,140.01914079773553
1,16,7,3.815857176432285,0.7223056873797886,0.03374296982826103,126.73466097574634
1,16,8,1.1311062765390167,0.761098100857559,0.037273220249823456,138.33958327825655
1,16,9,0.06324059000503923,0.6393118823722578,0.03791502737155045,181.44483687771765
1,16,10,1.1665189076850013,0.6220444329782182,0.03216972436514343,159.7294406989798
1,16,11,4.660803249635649,0.7183055936609393,0.03874316464655603,188.2673801385199
1,16,12,2.3263739198619793,0.7755943867295,0.033414399990800335,135.5783553300493
1,16,13,2.0786910008023263,0.6018701698896207,0.03730902463502376,157.14195010949828
1,16,14,3.3746652297334885,0.6108313777730174,0.0349486085392103,136.27659781232987
1,16,15,2.3031156472145375,0.7533608342668495,0.03908623887416893,132.6384764679043
1,16,16,3.9712557663091896,0.7243188555179145,0.03447101659658742,122.12951808928179
1,16,17,4.097606630584162,0.776403774121514,0.03816548261179196,103.8985941293059
1,16,18,0.6103850595637339,0.6603270469040843,0.0360290226796807,159.38186469600416
1,16,19,0.6309750929476082,0.6622279946287709,0.03800878803105042,186.4407496665293
1,16,20,0.9488861538285909,0.6857331179006774,0.03965100214370939,117.52182207517697
1,17,1,3.072996581111247,0.7331238806067277,0.036588038121514864,114.0430676179104
1,17,2,3.5591335528426686,0.7695203496335372,0.03129441615778718,180.92018956960845
1,17,3,2.6867519864138756,0.6497718767298649,0.030782557140105315,114.03785992059943
1,17,4,4.490347754725637,0.6430589290685873,0.03799149806341733,177.83143118980348
1,17,5,3.4984614770305607,0.7711720648283489,0.03676602181489656,115.50599281361822
1,17,6,4.310363884750429,0.69234667410307,0.03734390058969019,144.48185819347015
1,17,7,2.4886308657392204,0.6295603559580678,0.034043356749114566,182.47531712489234
1,17,8,1.4366938660981055,0.6597506088457807,0.03875283499523813,178.0891965014847
1,17,9,1.0784042814138766,0.6076130748483034,0.036421969045097424,103.40803120956255
1,17,10,3.233929559796924,0.6263931183833936,0.03871582377100906,193.93673021064615
1,17,11,4.40279971213556,0.6415015494717398,0.0392821279383692,157.32905771803522
1,17,12,4.505816336737193,0.6785941968302516,0.03912568531841144,165.8209671669283
1,17,13,0.639004225736991,0.6065358092053735,0.03415555919752498,176.19035307168642
1,17,14,4.640806407000749,0.6134578289914507,0.030744129955089853,168.25704326924853
1,17,15,3.978275777832749,0.6740695608641251,0.03896201273270857,159.36460978867711
1,17,16,4.598934787330264,0.7248154683682728,0.03475159880617139,181.44200562122836
1,17,17,4.869127924446843,0.6299193446335382,0.036403114433265285,119.07477240304505
1,17,18,3.3297422255699836,0.7779732676295883,0.039962804425414444,197.40450360781475
1,17,19,1.6282307945927643,0.7203256739038988,0.036108814345666304,111.91849640721641
1,17,20,4.588098976771359,0.6853873725836608,0.03257720942163815,188.15810277628043
1,18,1,1.8238995470761536,0.7053928954226165,0.0370316368017237,156.31645620348064
1,18,2,2.981843033963761,0.6130936200037498,0.031327034350252844,104.67953540286429
1,18,3,1.334781238659023,0.7414458632830074,0.03796095884844204,140.87146825427652
1,18,4,2.650916207904511,0.71288676818526,0.03563834411947336,112.12863269441385
1,18,5,0.26148059954599734,0.6165068283214746,0.03296691444107527,119.20716901354555
